Word,freqInHam,freqInSpam
arguments,0.0004141644232760406,0.0013351134846461949
transfr,0.0006212466349140609,0.0013351134846461949
obviously,0.0012424932698281218,0.0013351134846461949
84,0.0002070822116380203,0.0026702269692923898
creativity,0.0004141644232760406,0.0013351134846461949
ain,0.0010354110581901014,0.0013351134846461949
clubmoby,0.0002070822116380203,0.0026702269692923898
tram,0.0004141644232760406,0.0013351134846461949
8883,0.0002070822116380203,0.0026702269692923898
amt,0.0012424932698281218,0.0013351134846461949
concert,0.0006212466349140609,0.0026702269692923898
tallent,0.0004141644232760406,0.0013351134846461949
sorrow,0.0006212466349140609,0.0013351134846461949
grooved,0.0004141644232760406,0.0013351134846461949
mesages,0.0006212466349140609,0.0013351134846461949
150,0.0002070822116380203,0.025367156208277702
heading,0.0006212466349140609,0.0013351134846461949
extreme,0.0002070822116380203,0.0026702269692923898
20m12aq,0.0002070822116380203,0.0026702269692923898
saeed,0.0004141644232760406,0.0013351134846461949
moment,0.002277904328018223,0.0013351134846461949
dull,0.0004141644232760406,0.0013351134846461949
sponsors,0.0004141644232760406,0.0013351134846461949
16,0.0004141644232760406,0.07209612817089453
landlines,0.0002070822116380203,0.004005340453938585
access,0.0006212466349140609,0.00801068090787717
sara,0.0002070822116380203,0.0026702269692923898
uh,0.0006212466349140609,0.0013351134846461949
cheer,0.0008283288465520812,0.0013351134846461949
carlos,0.003727479809484365,0.0013351134846461949
does,0.006005384137502588,0.0053404539385847796
exterminator,0.0004141644232760406,0.0013351134846461949
carlin,0.0004141644232760406,0.0013351134846461949
provided,0.0002070822116380203,0.0053404539385847796
conserve,0.0004141644232760406,0.0013351134846461949
bed,0.006212466349140609,0.0013351134846461949
08715500022,0.0002070822116380203,0.0026702269692923898
massive,0.0006212466349140609,0.0013351134846461949
famous,0.0004141644232760406,0.0013351134846461949
crashing,0.0004141644232760406,0.0013351134846461949
bad,0.006626630772416649,0.0026702269692923898
luckily,0.0004141644232760406,0.0013351134846461949
participate,0.0004141644232760406,0.0013351134846461949
ll,0.05280596396769518,0.006675567423230975
cam,0.0006212466349140609,0.004005340453938585
blog,0.0004141644232760406,0.0013351134846461949
haunt,0.0004141644232760406,0.0013351134846461949
embassy,0.0004141644232760406,0.0013351134846461949
funs,0.0004141644232760406,0.0013351134846461949
tbs,0.0002070822116380203,0.0026702269692923898
maneesha,0.0008283288465520812,0.0013351134846461949
brum,0.0004141644232760406,0.0013351134846461949
rob,0.0004141644232760406,0.0013351134846461949
leonardo,0.0004141644232760406,0.0013351134846461949
gbp5,0.0002070822116380203,0.0026702269692923898
jenne,0.0004141644232760406,0.0013351134846461949
adam,0.0002070822116380203,0.004005340453938585
140,0.0004141644232760406,0.0013351134846461949
brilliant,0.0012424932698281218,0.0013351134846461949
phones,0.0004141644232760406,0.017356475300400534
bag,0.0016566576931041624,0.0013351134846461949
juicy,0.0008283288465520812,0.0013351134846461949
neither,0.0006212466349140609,0.0013351134846461949
occur,0.0004141644232760406,0.0013351134846461949
hard,0.002899150962932284,0.0053404539385847796
torrents,0.0004141644232760406,0.0013351134846461949
remember,0.00683371298405467,0.0013351134846461949
mr,0.0024849865396562435,0.004005340453938585
nd,0.0006212466349140609,0.0026702269692923898
cooking,0.0010354110581901014,0.0013351134846461949
wither,0.0002070822116380203,0.0026702269692923898
dorothy,0.0002070822116380203,0.0026702269692923898
erupt,0.0004141644232760406,0.0013351134846461949
horrible,0.0012424932698281218,0.0013351134846461949
adore,0.0008283288465520812,0.0013351134846461949
pilates,0.001449575481466142,0.0013351134846461949
exorcist,0.0002070822116380203,0.004005340453938585
transfer,0.0008283288465520812,0.0013351134846461949
ls278bb,0.0002070822116380203,0.0026702269692923898
fwiw,0.0004141644232760406,0.0013351134846461949
gari,0.0004141644232760406,0.0013351134846461949
quiteamuzing,0.0004141644232760406,0.0013351134846461949
healthy,0.0004141644232760406,0.0013351134846461949
favor,0.0008283288465520812,0.0013351134846461949
clip,0.0002070822116380203,0.0026702269692923898
mids,0.0006212466349140609,0.0013351134846461949
leading,0.0002070822116380203,0.0026702269692923898
things,0.009525781735348933,0.004005340453938585
wrking,0.0004141644232760406,0.0013351134846461949
dusk,0.0004141644232760406,0.0013351134846461949
aha,0.0018637399047421825,0.0013351134846461949
373,0.0002070822116380203,0.004005340453938585
shuhui,0.0016566576931041624,0.0013351134846461949
lays,0.0006212466349140609,0.0013351134846461949
unfortuntly,0.0004141644232760406,0.0013351134846461949
07781482378,0.0002070822116380203,0.004005340453938585
arng,0.0008283288465520812,0.0013351134846461949
reformat,0.0004141644232760406,0.0013351134846461949
dodda,0.0004141644232760406,0.0013351134846461949
24th,0.0004141644232760406,0.0013351134846461949
86888,0.0002070822116380203,0.004005340453938585
nmde,0.0004141644232760406,0.0013351134846461949
knackered,0.0008283288465520812,0.0013351134846461949
proof,0.0008283288465520812,0.0013351134846461949
dental,0.0004141644232760406,0.0013351134846461949
ambrith,0.0004141644232760406,0.0013351134846461949
madoke,0.0004141644232760406,0.0013351134846461949
thank,0.006005384137502588,0.0026702269692923898
mobstorequiz10ppm,0.0002070822116380203,0.0026702269692923898
withdraw,0.0004141644232760406,0.0013351134846461949
utter,0.0006212466349140609,0.0013351134846461949
buddys,0.0002070822116380203,0.0026702269692923898
11,0.0012424932698281218,0.017356475300400534
directors,0.0004141644232760406,0.0013351134846461949
bleh,0.0004141644232760406,0.0013351134846461949
think,0.026092358666390557,0.006675567423230975
geting,0.0004141644232760406,0.0013351134846461949
forth,0.0004141644232760406,0.0013351134846461949
proper,0.0004141644232760406,0.0013351134846461949
persons,0.0016566576931041624,0.0013351134846461949
files,0.0010354110581901014,0.0013351134846461949
aslamalaikkum,0.0004141644232760406,0.0013351134846461949
cuddle,0.0008283288465520812,0.0013351134846461949
syllabus,0.0004141644232760406,0.0013351134846461949
caring,0.0008283288465520812,0.0013351134846461949
breeze,0.0004141644232760406,0.0013351134846461949
eshxxxxxxxxxxx,0.0004141644232760406,0.0013351134846461949
bergkamp,0.0002070822116380203,0.0026702269692923898
sick,0.0020708221163802027,0.0013351134846461949
talks,0.0006212466349140609,0.0013351134846461949
illness,0.0006212466349140609,0.0013351134846461949
constant,0.0006212466349140609,0.0013351134846461949
meat,0.0004141644232760406,0.0013351134846461949
mobile,0.0033133153862083247,0.15220293724966621
3ss,0.0002070822116380203,0.004005340453938585
appropriate,0.0004141644232760406,0.0013351134846461949
costs,0.0006212466349140609,0.0053404539385847796
irritated,0.0004141644232760406,0.0013351134846461949
forced,0.0004141644232760406,0.0013351134846461949
bit,0.009525781735348933,0.0013351134846461949
padhe,0.0004141644232760406,0.0013351134846461949
bthere,0.0004141644232760406,0.0013351134846461949
asthere,0.0004141644232760406,0.0013351134846461949
7mp,0.0002070822116380203,0.0026702269692923898
asthma,0.0004141644232760406,0.0013351134846461949
lovly,0.0004141644232760406,0.0013351134846461949
447801259231,0.0002070822116380203,0.004005340453938585
crucial,0.0004141644232760406,0.0013351134846461949
08718727870150ppm,0.0002070822116380203,0.0026702269692923898
none,0.0012424932698281218,0.0013351134846461949
uterus,0.0004141644232760406,0.0013351134846461949
0825,0.0002070822116380203,0.004005340453938585
longer,0.0018637399047421825,0.0013351134846461949
swiss,0.0004141644232760406,0.0013351134846461949
okday,0.0004141644232760406,0.0013351134846461949
adrink,0.0004141644232760406,0.0013351134846461949
both,0.004555808656036446,0.0013351134846461949
reminder,0.0004141644232760406,0.004005340453938585
ctter,0.0004141644232760406,0.0013351134846461949
m26,0.0002070822116380203,0.0053404539385847796
08000938767,0.0002070822116380203,0.0053404539385847796
greatness,0.0004141644232760406,0.0013351134846461949
cruise,0.0004141644232760406,0.004005340453938585
shorts,0.0004141644232760406,0.0013351134846461949
dreading,0.0004141644232760406,0.0013351134846461949
drop,0.003520397597846345,0.004005340453938585
blogspot,0.0004141644232760406,0.0013351134846461949
sdryb8i,0.0004141644232760406,0.0013351134846461949
looks,0.0016566576931041624,0.0013351134846461949
basq,0.0004141644232760406,0.0013351134846461949
2007,0.0002070822116380203,0.004005340453938585
rush,0.0010354110581901014,0.0013351134846461949
rpl,0.0002070822116380203,0.0026702269692923898
avalarr,0.0004141644232760406,0.0013351134846461949
gudni8,0.0004141644232760406,0.0013351134846461949
astne,0.0004141644232760406,0.0013351134846461949
zac,0.0004141644232760406,0.0013351134846461949
tx,0.0004141644232760406,0.0013351134846461949
08707808226,0.0002070822116380203,0.0026702269692923898
rise,0.0004141644232760406,0.0013351134846461949
darker,0.0004141644232760406,0.0013351134846461949
develop,0.0006212466349140609,0.0013351134846461949
ignore,0.0010354110581901014,0.0026702269692923898
embarassing,0.0004141644232760406,0.0013351134846461949
joys,0.0004141644232760406,0.0013351134846461949
hdd,0.0004141644232760406,0.0013351134846461949
anthony,0.0006212466349140609,0.0013351134846461949
brownies,0.0004141644232760406,0.0013351134846461949
panties,0.0004141644232760406,0.0013351134846461949
wife,0.004762890867674467,0.0026702269692923898
153,0.0002070822116380203,0.004005340453938585
vry,0.001449575481466142,0.0013351134846461949
capital,0.0004141644232760406,0.0026702269692923898
xchat,0.0002070822116380203,0.00801068090787717
80878,0.0002070822116380203,0.0053404539385847796
witot,0.0004141644232760406,0.0013351134846461949
went,0.011182439428453097,0.0013351134846461949
voicemail,0.0002070822116380203,0.0053404539385847796
notifications,0.0002070822116380203,0.0026702269692923898
872,0.0002070822116380203,0.004005340453938585
jeremiah,0.0004141644232760406,0.0013351134846461949
earlier,0.0031062331745703043,0.0013351134846461949
08717890890,0.0002070822116380203,0.0026702269692923898
epsilon,0.0006212466349140609,0.0013351134846461949
buddy,0.0004141644232760406,0.0013351134846461949
between,0.004555808656036446,0.014686248331108143
jez,0.0004141644232760406,0.0013351134846461949
darkest,0.0002070822116380203,0.0026702269692923898
pest,0.0004141644232760406,0.0013351134846461949
private,0.0004141644232760406,0.025367156208277702
tape,0.0008283288465520812,0.0013351134846461949
charge,0.0018637399047421825,0.014686248331108143
tag,0.0004141644232760406,0.0013351134846461949
das,0.0004141644232760406,0.0013351134846461949
sisters,0.0004141644232760406,0.0013351134846461949
loose,0.0006212466349140609,0.0013351134846461949
eachother,0.0004141644232760406,0.0013351134846461949
hide,0.0004141644232760406,0.0026702269692923898
predictive,0.0004141644232760406,0.0013351134846461949
6031,0.0002070822116380203,0.004005340453938585
suzy,0.0004141644232760406,0.0026702269692923898
cast,0.0002070822116380203,0.0026702269692923898
09058094455,0.0002070822116380203,0.0026702269692923898
toughest,0.0004141644232760406,0.0013351134846461949
postponed,0.0004141644232760406,0.0013351134846461949
cs,0.0002070822116380203,0.06008010680907877
made,0.006005384137502588,0.0026702269692923898
08701417012150p,0.0002070822116380203,0.004005340453938585
mmsto,0.0002070822116380203,0.0026702269692923898
430,0.0004141644232760406,0.0013351134846461949
password,0.0010354110581901014,0.0053404539385847796
knickers,0.0002070822116380203,0.0026702269692923898
dem,0.0010354110581901014,0.0013351134846461949
fixd,0.0004141644232760406,0.0013351134846461949
cttargg,0.0004141644232760406,0.0013351134846461949
promotion,0.0002070822116380203,0.0026702269692923898
09066362220,0.0002070822116380203,0.0026702269692923898
apologetic,0.0004141644232760406,0.0013351134846461949
goodfriend,0.0006212466349140609,0.0013351134846461949
splash,0.0004141644232760406,0.0013351134846461949
60,0.0004141644232760406,0.0013351134846461949
ciao,0.0004141644232760406,0.0013351134846461949
omg,0.0018637399047421825,0.0013351134846461949
names,0.0004141644232760406,0.004005340453938585
2nd,0.002277904328018223,0.028037383177570093
33,0.0004141644232760406,0.004005340453938585
30s,0.0002070822116380203,0.0026702269692923898
deeraj,0.0006212466349140609,0.0013351134846461949
shu,0.0004141644232760406,0.0013351134846461949
asjesus,0.0002070822116380203,0.0026702269692923898
messaged,0.0006212466349140609,0.0013351134846461949
jeri,0.0002070822116380203,0.0026702269692923898
september,0.0004141644232760406,0.0013351134846461949
ordinator,0.0004141644232760406,0.0013351134846461949
answering,0.0010354110581901014,0.0013351134846461949
installing,0.0006212466349140609,0.0013351134846461949
soooo,0.0004141644232760406,0.0013351134846461949
fishrman,0.0004141644232760406,0.0013351134846461949
election,0.0004141644232760406,0.0013351134846461949
bid,0.0002070822116380203,0.0053404539385847796
nothin,0.0006212466349140609,0.0013351134846461949
knock,0.0002070822116380203,0.0026702269692923898
elections,0.0004141644232760406,0.0013351134846461949
sub,0.0006212466349140609,0.012016021361815754
200,0.0002070822116380203,0.017356475300400534
london,0.0006212466349140609,0.006675567423230975
senor,0.0004141644232760406,0.0013351134846461949
least,0.0031062331745703043,0.0013351134846461949
smokes,0.0010354110581901014,0.0013351134846461949
welp,0.0008283288465520812,0.0013351134846461949
dentist,0.0004141644232760406,0.0013351134846461949
nooooooo,0.0004141644232760406,0.0013351134846461949
ldnw15h,0.0002070822116380203,0.0053404539385847796
44345,0.0002070822116380203,0.0026702269692923898
enjoyed,0.0006212466349140609,0.004005340453938585
cardin,0.0004141644232760406,0.0013351134846461949
smash,0.0004141644232760406,0.0013351134846461949
beforehand,0.0004141644232760406,0.0013351134846461949
lux,0.0002070822116380203,0.004005340453938585
5ish,0.0004141644232760406,0.0013351134846461949
nitro,0.0004141644232760406,0.0013351134846461949
wana,0.0024849865396562435,0.0013351134846461949
mutai,0.0004141644232760406,0.0013351134846461949
serving,0.0006212466349140609,0.0013351134846461949
event,0.0006212466349140609,0.0013351134846461949
too,0.022157796645268173,0.0026702269692923898
duvet,0.0004141644232760406,0.0013351134846461949
audrie,0.0004141644232760406,0.0013351134846461949
9755,0.0002070822116380203,0.0026702269692923898
wil,0.0041416442327604054,0.0013351134846461949
survey,0.0004141644232760406,0.0026702269692923898
submitted,0.0004141644232760406,0.0013351134846461949
plum,0.0004141644232760406,0.0013351134846461949
everythin,0.0004141644232760406,0.0013351134846461949
specs,0.0004141644232760406,0.0013351134846461949
peak,0.0002070822116380203,0.004005340453938585
09066362206,0.0002070822116380203,0.0026702269692923898
hope,0.022571961068544213,0.006675567423230975
claim,0.0002070822116380203,0.14552736982643524
limit,0.0004141644232760406,0.0013351134846461949
replying,0.0006212466349140609,0.009345794392523364
trauma,0.0004141644232760406,0.0013351134846461949
thesmszone,0.0002070822116380203,0.0026702269692923898
bras,0.0004141644232760406,0.0013351134846461949
gifts,0.0004141644232760406,0.0013351134846461949
mojibiola,0.0006212466349140609,0.0013351134846461949
wiskey,0.0006212466349140609,0.0013351134846461949
382,0.0004141644232760406,0.0013351134846461949
pases,0.0004141644232760406,0.0013351134846461949
tea,0.0016566576931041624,0.0013351134846461949
waaaat,0.0004141644232760406,0.0013351134846461949
dat,0.008283288465520811,0.0013351134846461949
shipping,0.0006212466349140609,0.0013351134846461949
outl8r,0.0004141644232760406,0.0013351134846461949
same,0.009939946158624974,0.0026702269692923898
drama,0.0004141644232760406,0.0013351134846461949
parent,0.0004141644232760406,0.0013351134846461949
banks,0.0008283288465520812,0.0013351134846461949
spaces,0.0004141644232760406,0.0013351134846461949
arts,0.0006212466349140609,0.0013351134846461949
now,0.06046800579830192,0.25500667556742324
driving,0.004348726444398426,0.0026702269692923898
pt2,0.0002070822116380203,0.004005340453938585
breathing,0.0004141644232760406,0.0013351134846461949
def,0.0010354110581901014,0.0013351134846461949
cheers,0.0018637399047421825,0.0013351134846461949
anderson,0.0004141644232760406,0.0013351134846461949
thm,0.0008283288465520812,0.0013351134846461949
008704050406,0.0002070822116380203,0.004005340453938585
muchand,0.0004141644232760406,0.0013351134846461949
apeshit,0.0004141644232760406,0.0013351134846461949
purple,0.0004141644232760406,0.0013351134846461949
crazyin,0.0002070822116380203,0.0026702269692923898
146tf150p,0.0002070822116380203,0.0026702269692923898
128,0.0004141644232760406,0.0013351134846461949
often,0.0010354110581901014,0.0013351134846461949
dokey,0.0006212466349140609,0.0013351134846461949
hr,0.001449575481466142,0.0013351134846461949
inlude,0.0004141644232760406,0.0013351134846461949
gotto,0.0002070822116380203,0.0026702269692923898
the4th,0.0004141644232760406,0.0013351134846461949
season,0.0010354110581901014,0.0026702269692923898
boatin,0.0004141644232760406,0.0013351134846461949
habit,0.0006212466349140609,0.0013351134846461949
maid,0.0016566576931041624,0.0013351134846461949
tease,0.0008283288465520812,0.0013351134846461949
punj,0.0004141644232760406,0.0013351134846461949
potential,0.0006212466349140609,0.0026702269692923898
wind,0.0006212466349140609,0.0013351134846461949
food,0.004762890867674467,0.0013351134846461949
posts,0.0004141644232760406,0.0026702269692923898
nosh,0.0004141644232760406,0.0013351134846461949
noncomittal,0.0004141644232760406,0.0013351134846461949
tirupur,0.0008283288465520812,0.0013351134846461949
10p,0.0002070822116380203,0.03204272363150868
excused,0.0004141644232760406,0.0013351134846461949
ba,0.0006212466349140609,0.0013351134846461949
gary,0.0008283288465520812,0.0013351134846461949
08712400603,0.0002070822116380203,0.0026702269692923898
stitch,0.0004141644232760406,0.0013351134846461949
rules,0.0004141644232760406,0.0013351134846461949
em,0.0020708221163802027,0.0026702269692923898
smiles,0.0012424932698281218,0.0013351134846461949
75,0.0002070822116380203,0.0053404539385847796
num,0.0012424932698281218,0.0013351134846461949
9307622,0.0002070822116380203,0.0026702269692923898
ahhh,0.0004141644232760406,0.0013351134846461949
necessity,0.0004141644232760406,0.0013351134846461949
shitinnit,0.0004141644232760406,0.0013351134846461949
mountain,0.0004141644232760406,0.0013351134846461949
5years,0.0004141644232760406,0.0013351134846461949
john,0.0020708221163802027,0.0013351134846461949
resend,0.0004141644232760406,0.0013351134846461949
recycling,0.0004141644232760406,0.0013351134846461949
scores,0.0004141644232760406,0.0026702269692923898
todo,0.0004141644232760406,0.0013351134846461949
85222,0.0002070822116380203,0.0026702269692923898
wrong,0.0033133153862083247,0.0013351134846461949
shiny,0.0004141644232760406,0.0013351134846461949
upto,0.0006212466349140609,0.004005340453938585
protect,0.0006212466349140609,0.0013351134846461949
captaining,0.0004141644232760406,0.0013351134846461949
09061221066,0.0002070822116380203,0.006675567423230975
pure,0.0004141644232760406,0.0013351134846461949
bawling,0.0004141644232760406,0.0013351134846461949
downstem,0.0004141644232760406,0.0013351134846461949
nearly,0.0008283288465520812,0.0026702269692923898
kinda,0.0018637399047421825,0.0026702269692923898
08002988890,0.0002070822116380203,0.0026702269692923898
gibe,0.0004141644232760406,0.0013351134846461949
outdoors,0.0004141644232760406,0.0013351134846461949
nalli,0.0004141644232760406,0.0013351134846461949
mnth,0.0004141644232760406,0.004005340453938585
traditions,0.0004141644232760406,0.0013351134846461949
somewhat,0.0004141644232760406,0.0013351134846461949
2mwen,0.0004141644232760406,0.0013351134846461949
abiola,0.0024849865396562435,0.0013351134846461949
mmm,0.0010354110581901014,0.0013351134846461949
fooled,0.0004141644232760406,0.0013351134846461949
dryer,0.0004141644232760406,0.0013351134846461949
7250,0.0002070822116380203,0.004005340453938585
openings,0.0004141644232760406,0.0013351134846461949
recent,0.0002070822116380203,0.0053404539385847796
saves,0.0004141644232760406,0.0013351134846461949
07734396839,0.0002070822116380203,0.004005340453938585
as,0.025885276454752536,0.044058744993324434
weather,0.0016566576931041624,0.0013351134846461949
webpage,0.0004141644232760406,0.0013351134846461949
ipad,0.0006212466349140609,0.0013351134846461949
given,0.0008283288465520812,0.0013351134846461949
gut,0.0004141644232760406,0.0013351134846461949
yavnt,0.0004141644232760406,0.0013351134846461949
078498,0.0002070822116380203,0.0026702269692923898
arm,0.0006212466349140609,0.0013351134846461949
involved,0.0004141644232760406,0.0013351134846461949
nearby,0.0004141644232760406,0.0013351134846461949
poem,0.0006212466349140609,0.0013351134846461949
forgot,0.00683371298405467,0.0013351134846461949
unconsciously,0.0004141644232760406,0.0013351134846461949
contention,0.0004141644232760406,0.0013351134846461949
honestly,0.0004141644232760406,0.0013351134846461949
motherfucker,0.0004141644232760406,0.0013351134846461949
08706091795,0.0002070822116380203,0.004005340453938585
locations,0.0002070822116380203,0.00801068090787717
earliest,0.0004141644232760406,0.0013351134846461949
85233,0.0002070822116380203,0.0026702269692923898
pick,0.014495754814661421,0.004005340453938585
waves,0.0004141644232760406,0.0013351134846461949
anal,0.0004141644232760406,0.0013351134846461949
lccltd,0.0002070822116380203,0.004005340453938585
xmas,0.001449575481466142,0.021361815754339118
reward,0.0002070822116380203,0.01335113484646195
acl03530150pm,0.0002070822116380203,0.004005340453938585
jp,0.0004141644232760406,0.0013351134846461949
makiing,0.0004141644232760406,0.0013351134846461949
balls,0.0004141644232760406,0.0013351134846461949
clocks,0.0004141644232760406,0.0013351134846461949
fujitsu,0.0006212466349140609,0.0013351134846461949
sunoco,0.0004141644232760406,0.0013351134846461949
ondu,0.0004141644232760406,0.0013351134846461949
norcorp,0.0002070822116380203,0.0026702269692923898
discount,0.0006212466349140609,0.01335113484646195
wined,0.0004141644232760406,0.0013351134846461949
9yt,0.0002070822116380203,0.0026702269692923898
gv,0.0006212466349140609,0.0013351134846461949
definitely,0.001449575481466142,0.0026702269692923898
rr,0.0004141644232760406,0.0013351134846461949
fights,0.0006212466349140609,0.0013351134846461949
update_now,0.0002070822116380203,0.004005340453938585
de,0.004762890867674467,0.0013351134846461949
cookies,0.0006212466349140609,0.0013351134846461949
morphine,0.0008283288465520812,0.0013351134846461949
amk,0.0004141644232760406,0.0013351134846461949
80122300p,0.0002070822116380203,0.0026702269692923898
ability,0.0006212466349140609,0.0013351134846461949
wheellock,0.0004141644232760406,0.0013351134846461949
wear,0.0012424932698281218,0.0013351134846461949
express,0.0008283288465520812,0.0013351134846461949
knee,0.0004141644232760406,0.0013351134846461949
2006,0.0002070822116380203,0.0026702269692923898
youphone,0.0004141644232760406,0.0013351134846461949
complacent,0.0004141644232760406,0.0013351134846461949
kotees,0.0004141644232760406,0.0013351134846461949
questioned,0.0008283288465520812,0.0013351134846461949
ko,0.0004141644232760406,0.0013351134846461949
hmm,0.0031062331745703043,0.0013351134846461949
730,0.0004141644232760406,0.0013351134846461949
virgins,0.0002070822116380203,0.0026702269692923898
showed,0.0004141644232760406,0.0013351134846461949
prashanthettan,0.0004141644232760406,0.0013351134846461949
674,0.0002070822116380203,0.004005340453938585
kath,0.0002070822116380203,0.0026702269692923898
knocking,0.0004141644232760406,0.0013351134846461949
neglect,0.0004141644232760406,0.0013351134846461949
fave,0.0008283288465520812,0.0013351134846461949
tron,0.0004141644232760406,0.0013351134846461949
refund,0.0004141644232760406,0.0013351134846461949
rang,0.0008283288465520812,0.0013351134846461949
40,0.0002070822116380203,0.004005340453938585
internet,0.001449575481466142,0.0026702269692923898
waheeda,0.0004141644232760406,0.0013351134846461949
ag,0.0002070822116380203,0.004005340453938585
hand,0.002692068751294264,0.0013351134846461949
srs,0.0004141644232760406,0.0013351134846461949
showered,0.0004141644232760406,0.0013351134846461949
facebook,0.0018637399047421825,0.0013351134846461949
wrecked,0.0004141644232760406,0.0013351134846461949
unknown,0.0006212466349140609,0.0013351134846461949
blastin,0.0004141644232760406,0.0013351134846461949
pictures,0.0012424932698281218,0.0013351134846461949
try,0.009525781735348933,0.010680907877169559
sac,0.0006212466349140609,0.0013351134846461949
valid12hrs,0.0002070822116380203,0.0053404539385847796
misbehaved,0.0006212466349140609,0.0013351134846461949
mnths,0.0002070822116380203,0.004005340453938585
giv,0.0008283288465520812,0.0026702269692923898
monthly,0.0006212466349140609,0.0026702269692923898
gay,0.0006212466349140609,0.009345794392523364
masked,0.0002070822116380203,0.0026702269692923898
boundaries,0.0004141644232760406,0.0013351134846461949
olowoyey,0.0004141644232760406,0.0013351134846461949
shijas,0.0008283288465520812,0.0013351134846461949
2,0.05570511493062746,0.2109479305740988
juz,0.0051770552909505075,0.0013351134846461949
decide,0.0020708221163802027,0.0013351134846461949
net,0.0016566576931041624,0.021361815754339118
practical,0.0006212466349140609,0.0013351134846461949
erode,0.0004141644232760406,0.0013351134846461949
hannaford,0.0004141644232760406,0.0013351134846461949
tke,0.0004141644232760406,0.0013351134846461949
spain,0.0004141644232760406,0.0013351134846461949
mouse,0.0004141644232760406,0.0013351134846461949
gain,0.0006212466349140609,0.0013351134846461949
comfort,0.0006212466349140609,0.0013351134846461949
airport,0.0010354110581901014,0.0026702269692923898
trainners,0.0004141644232760406,0.0013351134846461949
needing,0.0004141644232760406,0.0013351134846461949
sometime,0.0010354110581901014,0.0013351134846461949
thecd,0.0004141644232760406,0.0013351134846461949
show,0.004555808656036446,0.006675567423230975
afternoon,0.006005384137502588,0.0013351134846461949
verified,0.0006212466349140609,0.0013351134846461949
whens,0.0004141644232760406,0.0013351134846461949
frmcloud,0.0004141644232760406,0.0013351134846461949
dump,0.0004141644232760406,0.0013351134846461949
offered,0.0004141644232760406,0.0013351134846461949
mrt,0.0020708221163802027,0.0013351134846461949
mumbai,0.0004141644232760406,0.0013351134846461949
80182,0.0002070822116380203,0.0053404539385847796
boys,0.0008283288465520812,0.004005340453938585
rael,0.0006212466349140609,0.0013351134846461949
vill,0.0004141644232760406,0.0013351134846461949
69669,0.0002070822116380203,0.004005340453938585
mittelschmertz,0.0004141644232760406,0.0013351134846461949
prix,0.0004141644232760406,0.0013351134846461949
rememberi,0.0004141644232760406,0.0013351134846461949
diddy,0.0004141644232760406,0.0013351134846461949
walks,0.0004141644232760406,0.0013351134846461949
lock,0.0006212466349140609,0.0013351134846461949
ambitious,0.0004141644232760406,0.0013351134846461949
opened,0.0004141644232760406,0.0013351134846461949
andrews,0.0004141644232760406,0.0013351134846461949
whatever,0.0033133153862083247,0.0013351134846461949
glands,0.0004141644232760406,0.0013351134846461949
sportsx,0.0004141644232760406,0.0013351134846461949
around,0.011596603851729136,0.004005340453938585
5th,0.0010354110581901014,0.0013351134846461949
sh,0.0008283288465520812,0.0013351134846461949
faber,0.0004141644232760406,0.0013351134846461949
mmmm,0.0008283288465520812,0.0013351134846461949
gynae,0.0004141644232760406,0.0013351134846461949
reminds,0.0004141644232760406,0.0013351134846461949
macho,0.0008283288465520812,0.0013351134846461949
olage,0.0004141644232760406,0.0013351134846461949
chaps,0.0002070822116380203,0.0026702269692923898
astrology,0.0004141644232760406,0.0013351134846461949
forget,0.0031062331745703043,0.004005340453938585
bubbletext,0.0002070822116380203,0.0026702269692923898
expecting,0.0012424932698281218,0.0013351134846461949
forgt,0.0004141644232760406,0.0013351134846461949
ride,0.0012424932698281218,0.0013351134846461949
declare,0.0004141644232760406,0.0013351134846461949
blogging,0.0004141644232760406,0.0013351134846461949
900,0.0008283288465520812,0.010680907877169559
roller,0.0004141644232760406,0.0013351134846461949
platt,0.0004141644232760406,0.0013351134846461949
nokia6650,0.0002070822116380203,0.004005340453938585
0871277810710p,0.0002070822116380203,0.0026702269692923898
problematic,0.0004141644232760406,0.0013351134846461949
current,0.0008283288465520812,0.004005340453938585
lambu,0.0004141644232760406,0.0013351134846461949
delayed,0.0004141644232760406,0.0013351134846461949
desk,0.0004141644232760406,0.0013351134846461949
cutie,0.0004141644232760406,0.0013351134846461949
plyr,0.0002070822116380203,0.0026702269692923898
aco,0.0002070822116380203,0.004005340453938585
noline,0.0002070822116380203,0.00801068090787717
09057039994,0.0002070822116380203,0.0026702269692923898
77,0.0002070822116380203,0.004005340453938585
specialisation,0.0004141644232760406,0.0013351134846461949
legitimat,0.0002070822116380203,0.0026702269692923898
supervisor,0.0008283288465520812,0.0013351134846461949
shall,0.006626630772416649,0.0013351134846461949
announced,0.0004141644232760406,0.0013351134846461949
asia,0.0004141644232760406,0.0013351134846461949
casualty,0.0004141644232760406,0.0013351134846461949
paypal,0.0004141644232760406,0.0013351134846461949
resolved,0.0004141644232760406,0.0013351134846461949
performance,0.0004141644232760406,0.0013351134846461949
flurries,0.0004141644232760406,0.0013351134846461949
christians,0.0004141644232760406,0.0013351134846461949
0870,0.0002070822116380203,0.012016021361815754
dimension,0.0004141644232760406,0.0013351134846461949
processed,0.0004141644232760406,0.0026702269692923898
motivate,0.0004141644232760406,0.0013351134846461949
